timestamp,value,label
15-02-2014 13:00,1.866,0
15-02-2014 13:05,1.798,0
15-02-2014 13:10,2.06,0
15-02-2014 13:15,1.77,0
15-02-2014 13:20,1.828,0
15-02-2014 13:25,1.772,0
15-02-2014 13:30,1.8,0
15-02-2014 13:35,1.794,0
15-02-2014 13:40,1.976,0
15-02-2014 13:45,1.826,0
15-02-2014 13:50,1.736,0
15-02-2014 13:55,1.792,0
15-02-2014 14:00,1.836,0
15-02-2014 14:05,1.764,0
15-02-2014 14:10,1.994,0
15-02-2014 14:15,1.84,0
15-02-2014 14:20,1.834,0
15-02-2014 14:25,1.798,0
15-02-2014 14:30,1.826,0
15-02-2014 14:35,1.772,0
15-02-2014 14:40,1.89,0
15-02-2014 14:45,1.8,0
15-02-2014 14:50,1.732,0
15-02-2014 14:55,1.762,0
15-02-2014 15:00,1.798,0
15-02-2014 15:05,1.766,0
15-02-2014 15:10,1.976,0
15-02-2014 15:15,1.83,0
15-02-2014 15:20,1.734,0
15-02-2014 15:25,1.798,0
15-02-2014 15:30,1.764,0
15-02-2014 15:35,1.83,0
15-02-2014 15:40,1.93,0
15-02-2014 15:45,1.86,0
15-02-2014 15:50,1.704,0
15-02-2014 15:55,1.798,0
15-02-2014 16:00,1.832,0
15-02-2014 16:05,1.798,0
15-02-2014 16:10,1.93,0
15-02-2014 16:15,1.766,0
15-02-2014 16:20,1.726,0
15-02-2014 16:25,1.828,0
15-02-2014 16:30,1.738,0
15-02-2014 16:35,1.732,0
15-02-2014 16:40,1.968,0
15-02-2014 16:45,1.734,0
15-02-2014 16:50,1.8,0
15-02-2014 16:55,1.79,0
15-02-2014 17:00,1.738,0
15-02-2014 17:05,1.86,0
15-02-2014 17:10,1.974,0
15-02-2014 17:15,1.73,0
15-02-2014 17:20,1.802,0
15-02-2014 17:25,1.76,0
15-02-2014 17:30,1.8,0
15-02-2014 17:35,1.774,0
15-02-2014 17:40,2.02,0
15-02-2014 17:45,1.736,0
15-02-2014 17:50,1.858,0
15-02-2014 17:55,1.736,0
15-02-2014 18:00,1.8,0
15-02-2014 18:05,1.766,0
15-02-2014 18:10,1.998,0
15-02-2014 18:15,1.794,0
15-02-2014 18:20,1.774,0
15-02-2014 18:25,1.8,0
15-02-2014 18:30,1.832,0
15-02-2014 18:35,1.732,0
15-02-2014 18:40,2.034,0
15-02-2014 18:45,1.732,0
15-02-2014 18:50,1.8,0
15-02-2014 18:55,1.766,0
15-02-2014 19:00,1.762,0
15-02-2014 19:05,1.772,0
15-02-2014 19:10,1.96,0
15-02-2014 19:15,1.804,0
15-02-2014 19:20,1.89,0
15-02-2014 19:25,1.67,0
15-02-2014 19:30,1.76,0
15-02-2014 19:35,1.774,0
15-02-2014 19:40,1.966,0
15-02-2014 19:45,1.8,0
15-02-2014 19:50,1.7,0
15-02-2014 19:55,1.766,0
15-02-2014 20:00,1.792,0
15-02-2014 20:05,1.9,0
15-02-2014 20:10,1.908,0
15-02-2014 20:15,1.79,0
15-02-2014 20:20,1.734,0
15-02-2014 20:25,1.798,0
15-02-2014 20:30,1.732,0
15-02-2014 20:35,1.704,0
15-02-2014 20:40,1.966,0
15-02-2014 20:45,1.824,0
15-02-2014 20:50,1.666,0
15-02-2014 20:55,1.772,0
15-02-2014 21:00,1.764,0
15-02-2014 21:05,1.798,0
15-02-2014 21:10,1.864,0
15-02-2014 21:15,1.764,0
15-02-2014 21:20,1.766,0
15-02-2014 21:25,1.732,0
15-02-2014 21:30,1.766,0
15-02-2014 21:35,1.892,0
15-02-2014 21:40,1.9,0
15-02-2014 21:45,1.736,0
15-02-2014 21:50,1.796,0
15-02-2014 21:55,1.758,0
15-02-2014 22:00,1.83,0
15-02-2014 22:05,1.77,0
15-02-2014 22:10,1.932,0
15-02-2014 22:15,1.732,0
15-02-2014 22:20,1.834,0
15-02-2014 22:25,1.698,0
15-02-2014 22:30,1.798,0
15-02-2014 22:35,1.724,0
15-02-2014 22:40,1.938,0
15-02-2014 22:45,1.73,0
15-02-2014 22:50,1.8,0
15-02-2014 22:55,1.732,0
15-02-2014 23:00,1.8,0
15-02-2014 23:05,1.768,0
15-02-2014 23:10,2.03,0
15-02-2014 23:15,1.834,0
15-02-2014 23:20,1.794,0
15-02-2014 23:25,1.74,0
15-02-2014 23:30,1.768,0
15-02-2014 23:35,1.732,0
15-02-2014 23:40,1.958,0
15-02-2014 23:45,1.738,0
15-02-2014 23:50,1.7,0
15-02-2014 23:55,1.86,0
16-02-2014 00:00,1.67,0
16-02-2014 00:05,1.792,0
16-02-2014 00:10,2.002,0
16-02-2014 00:15,1.83,0
16-02-2014 00:20,1.798,0
16-02-2014 00:25,1.736,0
16-02-2014 00:30,1.696,0
16-02-2014 00:35,1.8,0
16-02-2014 00:40,1.932,0
16-02-2014 00:45,1.8,0
16-02-2014 00:50,1.766,0
16-02-2014 00:55,1.832,0
16-02-2014 01:00,1.766,0
16-02-2014 01:05,1.864,0
16-02-2014 01:10,2,0
16-02-2014 01:15,1.834,0
16-02-2014 01:20,1.798,0
16-02-2014 01:25,1.834,0
16-02-2014 01:30,1.766,0
16-02-2014 01:35,1.892,0
16-02-2014 01:40,1.874,0
16-02-2014 01:45,1.768,0
16-02-2014 01:50,1.794,0
16-02-2014 01:55,1.772,0
16-02-2014 02:00,1.832,0
16-02-2014 02:05,1.792,0
16-02-2014 02:10,2.11,0
16-02-2014 02:15,1.8,0
16-02-2014 02:20,1.798,0
16-02-2014 02:25,1.766,0
16-02-2014 02:30,1.766,0
16-02-2014 02:35,1.792,0
16-02-2014 02:40,1.974,0
16-02-2014 02:45,1.758,0
16-02-2014 02:50,1.806,0
16-02-2014 02:55,1.764,0
16-02-2014 03:00,1.866,0
16-02-2014 03:05,1.826,0
16-02-2014 03:10,1.938,0
16-02-2014 03:15,1.766,0
16-02-2014 03:20,1.8,0
16-02-2014 03:25,1.8,0
16-02-2014 03:30,1.9,0
16-02-2014 03:35,1.802,0
16-02-2014 03:40,2.57,0
16-02-2014 03:45,1.766,0
16-02-2014 03:50,1.76,0
16-02-2014 03:55,1.7,0
16-02-2014 04:00,1.828,0
16-02-2014 04:05,1.732,0
16-02-2014 04:10,2.09,0
16-02-2014 04:15,1.672,0
16-02-2014 04:20,1.734,0
16-02-2014 04:25,1.766,0
16-02-2014 04:30,1.76,0
16-02-2014 04:35,1.806,0
16-02-2014 04:40,2.028,0
16-02-2014 04:45,1.704,0
16-02-2014 04:50,1.734,0
16-02-2014 04:55,1.798,0
16-02-2014 05:00,1.86,0
16-02-2014 05:05,1.698,0
16-02-2014 05:10,1.942,0
16-02-2014 05:15,1.8,0
16-02-2014 05:20,1.766,0
16-02-2014 05:25,1.8,0
16-02-2014 05:30,1.732,0
16-02-2014 05:35,1.798,0
16-02-2014 05:40,1.9,0
16-02-2014 05:45,1.798,0
16-02-2014 05:50,1.734,0
16-02-2014 05:55,1.768,0
16-02-2014 06:00,1.766,0
16-02-2014 06:05,1.826,0
16-02-2014 06:10,1.906,0
16-02-2014 06:15,1.8,0
16-02-2014 06:20,1.826,0
16-02-2014 06:25,1.67,0
16-02-2014 06:30,1.764,0
16-02-2014 06:35,1.758,0
16-02-2014 06:40,1.942,0
16-02-2014 06:45,1.76,0
16-02-2014 06:50,1.834,0
16-02-2014 06:55,1.734,0
16-02-2014 07:00,1.84,0
16-02-2014 07:05,1.762,0
16-02-2014 07:10,2.006,0
16-02-2014 07:15,1.766,0
16-02-2014 07:20,1.832,0
16-02-2014 07:25,1.728,0
16-02-2014 07:30,1.804,0
16-02-2014 07:35,1.794,0
16-02-2014 07:40,1.972,0
16-02-2014 07:45,1.7,0
16-02-2014 07:50,1.832,0
16-02-2014 07:55,1.766,0
16-02-2014 08:00,1.798,0
16-02-2014 08:05,1.766,0
16-02-2014 08:10,2.022,0
16-02-2014 08:15,1.704,0
16-02-2014 08:20,1.766,0
16-02-2014 08:25,1.732,0
16-02-2014 08:30,1.8,0
16-02-2014 08:35,1.76,0
16-02-2014 08:40,2.002,0
16-02-2014 08:45,1.638,0
16-02-2014 08:50,1.766,0
16-02-2014 08:55,1.76,0
16-02-2014 09:00,1.7,0
16-02-2014 09:05,1.8,0
16-02-2014 09:10,1.908,0
16-02-2014 09:15,1.762,0
16-02-2014 09:20,1.738,0
16-02-2014 09:25,1.8,0
16-02-2014 09:30,1.7,0
16-02-2014 09:35,1.79,0
16-02-2014 09:40,1.898,0
16-02-2014 09:45,1.702,0
16-02-2014 09:50,1.694,0
16-02-2014 09:55,1.772,0
16-02-2014 10:00,1.8,0
16-02-2014 10:05,1.762,0
16-02-2014 10:10,1.908,0
16-02-2014 10:15,1.76,0
16-02-2014 10:20,1.732,0
16-02-2014 10:25,1.7,0
16-02-2014 10:30,1.766,0
16-02-2014 10:35,1.938,0
16-02-2014 10:40,1.9,0
16-02-2014 10:45,1.734,0
16-02-2014 10:50,1.7,0
16-02-2014 10:55,1.766,0
16-02-2014 11:00,1.728,0
16-02-2014 11:05,1.77,0
16-02-2014 11:10,1.898,0
16-02-2014 11:15,1.768,0
16-02-2014 11:20,1.732,0
16-02-2014 11:25,1.8,0
16-02-2014 11:30,1.76,0
16-02-2014 11:35,1.704,0
16-02-2014 11:40,1.964,0
16-02-2014 11:45,1.732,0
16-02-2014 11:50,1.828,0
16-02-2014 11:55,1.698,0
16-02-2014 12:00,1.806,0
16-02-2014 12:05,1.732,0
16-02-2014 12:10,1.966,0
16-02-2014 12:15,1.798,0
16-02-2014 12:20,1.834,0
16-02-2014 12:25,1.824,0
16-02-2014 12:30,1.736,0
16-02-2014 12:35,1.76,0
16-02-2014 12:40,1.96,0
16-02-2014 12:45,1.766,0
16-02-2014 12:50,1.8,0
16-02-2014 12:55,1.724,0
16-02-2014 13:00,1.84,0
16-02-2014 13:05,1.798,0
16-02-2014 13:10,2.06,0
16-02-2014 13:15,1.806,0
16-02-2014 13:20,1.826,0
16-02-2014 13:25,1.672,0
16-02-2014 13:30,1.766,0
16-02-2014 13:35,1.8,0
16-02-2014 13:40,1.956,0
16-02-2014 13:45,1.738,0
16-02-2014 13:50,1.766,0
16-02-2014 13:55,1.766,0
16-02-2014 14:00,1.766,0
16-02-2014 14:05,1.83,0
16-02-2014 14:10,1.966,0
16-02-2014 14:15,1.864,0
16-02-2014 14:20,1.766,0
16-02-2014 14:25,1.832,0
16-02-2014 14:30,1.8,0
16-02-2014 14:35,1.866,0
16-02-2014 14:40,1.964,0
16-02-2014 14:45,1.798,0
16-02-2014 14:50,1.732,0
16-02-2014 14:55,1.826,0
16-02-2014 15:00,1.83,0
16-02-2014 15:05,1.826,0
16-02-2014 15:10,1.942,0
16-02-2014 15:15,1.794,0
16-02-2014 15:20,1.766,0
16-02-2014 15:25,1.772,0
16-02-2014 15:30,1.728,0
16-02-2014 15:35,1.74,0
16-02-2014 15:40,1.926,0
16-02-2014 15:45,1.706,0
16-02-2014 15:50,1.766,0
16-02-2014 15:55,1.724,0
16-02-2014 16:00,1.738,0
16-02-2014 16:05,1.732,0
16-02-2014 16:10,2.09,0
16-02-2014 16:15,1.698,0
16-02-2014 16:20,1.74,0
16-02-2014 16:25,1.73,0
16-02-2014 16:30,1.698,0
16-02-2014 16:35,1.758,0
16-02-2014 16:40,1.94,0
16-02-2014 16:45,1.7,0
16-02-2014 16:50,1.756,0
16-02-2014 16:55,1.7,0
16-02-2014 17:00,1.768,0
16-02-2014 17:05,1.808,0
16-02-2014 17:10,2.062,0
16-02-2014 17:15,1.636,0
16-02-2014 17:20,1.792,0
16-02-2014 17:25,1.672,0
16-02-2014 17:30,1.792,0
16-02-2014 17:35,1.67,0
16-02-2014 17:40,1.994,0
16-02-2014 17:45,1.766,0
16-02-2014 17:50,1.774,0
16-02-2014 17:55,1.726,0
16-02-2014 18:00,1.8,0
16-02-2014 18:05,1.762,0
16-02-2014 18:10,1.974,0
16-02-2014 18:15,1.832,0
16-02-2014 18:20,1.766,0
16-02-2014 18:25,1.766,0
16-02-2014 18:30,1.76,0
16-02-2014 18:35,1.772,0
16-02-2014 18:40,1.934,0
16-02-2014 18:45,1.798,0
16-02-2014 18:50,1.76,0
16-02-2014 18:55,1.806,0
16-02-2014 19:00,1.766,0
16-02-2014 19:05,1.798,0
16-02-2014 19:10,1.964,0
16-02-2014 19:15,1.8,0
16-02-2014 19:20,1.834,0
16-02-2014 19:25,1.794,0
16-02-2014 19:30,1.704,0
16-02-2014 19:35,1.734,0
16-02-2014 19:40,1.958,0
16-02-2014 19:45,1.734,0
16-02-2014 19:50,1.728,0
16-02-2014 19:55,1.772,0
16-02-2014 20:00,1.732,0
16-02-2014 20:05,1.858,0
16-02-2014 20:10,1.9,0
16-02-2014 20:15,1.738,0
16-02-2014 20:20,1.798,0
16-02-2014 20:25,1.8,0
16-02-2014 20:30,1.732,0
16-02-2014 20:35,1.766,0
16-02-2014 20:40,1.968,0
16-02-2014 20:45,1.792,0
16-02-2014 20:50,1.772,0
16-02-2014 20:55,1.766,0
16-02-2014 21:00,1.898,0
16-02-2014 21:05,1.728,0
16-02-2014 21:10,2.01,0
16-02-2014 21:15,1.768,0
16-02-2014 21:20,1.866,0
16-02-2014 21:25,1.792,0
16-02-2014 21:30,1.772,0
16-02-2014 21:35,1.734,0
16-02-2014 21:40,2.026,0
16-02-2014 21:45,1.704,0
16-02-2014 21:50,1.798,0
16-02-2014 21:55,1.734,0
16-02-2014 22:00,1.86,0
16-02-2014 22:05,1.84,0
16-02-2014 22:10,1.968,0
16-02-2014 22:15,1.698,0
16-02-2014 22:20,1.832,0
16-02-2014 22:25,1.764,0
16-02-2014 22:30,1.824,0
16-02-2014 22:35,1.704,0
16-02-2014 22:40,2.024,0
16-02-2014 22:45,1.762,0
16-02-2014 22:50,1.772,0
16-02-2014 22:55,1.762,0
16-02-2014 23:00,1.806,0
16-02-2014 23:05,1.8,0
16-02-2014 23:10,1.964,0
16-02-2014 23:15,1.892,0
16-02-2014 23:20,1.806,0
16-02-2014 23:25,1.8,0
16-02-2014 23:30,1.766,0
16-02-2014 23:35,1.864,0
16-02-2014 23:40,1.998,0
16-02-2014 23:45,1.8,0
16-02-2014 23:50,1.834,0
16-02-2014 23:55,1.794,0
17-02-2014 00:00,1.764,0
17-02-2014 00:05,1.866,0
17-02-2014 00:10,1.992,0
17-02-2014 00:15,1.732,0
17-02-2014 00:20,1.672,0
17-02-2014 00:25,1.796,0
17-02-2014 00:30,1.7,0
17-02-2014 00:35,1.798,0
17-02-2014 00:40,1.964,0
17-02-2014 00:45,1.766,0
17-02-2014 00:50,1.732,0
17-02-2014 00:55,1.794,0
17-02-2014 01:00,1.766,0
17-02-2014 01:05,1.772,0
17-02-2014 01:10,1.964,0
17-02-2014 01:15,1.792,0
17-02-2014 01:20,1.706,0
17-02-2014 01:25,1.826,0
17-02-2014 01:30,1.706,0
17-02-2014 01:35,1.732,0
17-02-2014 01:40,2.066,0
17-02-2014 01:45,1.8,0
17-02-2014 01:50,1.824,0
17-02-2014 01:55,1.77,0
17-02-2014 02:00,1.832,0
17-02-2014 02:05,1.858,0
17-02-2014 02:10,2,0
17-02-2014 02:15,1.772,0
17-02-2014 02:20,1.8,0
17-02-2014 02:25,1.792,0
17-02-2014 02:30,1.768,0
17-02-2014 02:35,1.766,0
17-02-2014 02:40,1.992,0
17-02-2014 02:45,1.766,0
17-02-2014 02:50,1.772,0
17-02-2014 02:55,1.766,0
17-02-2014 03:00,1.832,0
17-02-2014 03:05,1.766,0
17-02-2014 03:10,2.032,0
17-02-2014 03:15,1.798,0
17-02-2014 03:20,1.8,0
17-02-2014 03:25,1.834,0
17-02-2014 03:30,1.868,0
17-02-2014 03:35,1.758,0
17-02-2014 03:40,1.976,0
17-02-2014 03:45,2.432,0
17-02-2014 03:50,1.8,0
17-02-2014 03:55,1.832,0
17-02-2014 04:00,1.83,0
17-02-2014 04:05,1.866,0
17-02-2014 04:10,2.094,0
17-02-2014 04:15,1.828,0
17-02-2014 04:20,1.772,0
17-02-2014 04:25,1.766,0
17-02-2014 04:30,1.8,0
17-02-2014 04:35,1.796,0
17-02-2014 04:40,1.934,0
17-02-2014 04:45,1.894,0
17-02-2014 04:50,1.766,0
17-02-2014 04:55,1.83,0
17-02-2014 05:00,1.738,0
17-02-2014 05:05,1.9,0
17-02-2014 05:10,2.028,0
17-02-2014 05:15,1.806,0
17-02-2014 05:20,1.766,0
17-02-2014 05:25,1.794,0
17-02-2014 05:30,1.806,0
17-02-2014 05:35,1.734,0
17-02-2014 05:40,1.896,0
17-02-2014 05:45,1.8,0
17-02-2014 05:50,1.73,0
17-02-2014 05:55,1.73,0
17-02-2014 06:00,1.8,0
17-02-2014 06:05,1.766,0
17-02-2014 06:10,1.996,0
17-02-2014 06:15,1.794,0
17-02-2014 06:20,1.798,0
17-02-2014 06:25,1.796,0
17-02-2014 06:30,1.738,0
17-02-2014 06:35,1.764,0
17-02-2014 06:40,2.056,0
17-02-2014 06:45,1.7,0
17-02-2014 06:50,1.838,0
17-02-2014 06:55,1.794,0
17-02-2014 07:00,1.8,0
17-02-2014 07:05,1.772,0
17-02-2014 07:10,2.03,0
17-02-2014 07:15,1.766,0
17-02-2014 07:20,1.834,0
17-02-2014 07:25,1.766,0
17-02-2014 07:30,1.86,0
17-02-2014 07:35,1.772,0
17-02-2014 07:40,1.992,0
17-02-2014 07:45,1.806,0
17-02-2014 07:50,1.8,0
17-02-2014 07:55,1.828,0
17-02-2014 08:00,1.806,0
17-02-2014 08:05,1.766,0
17-02-2014 08:10,1.992,0
17-02-2014 08:15,1.826,0
17-02-2014 08:20,1.74,0
17-02-2014 08:25,1.834,0
17-02-2014 08:30,1.734,0
17-02-2014 08:35,1.834,0
17-02-2014 08:40,2,0
17-02-2014 08:45,1.79,0
17-02-2014 08:50,1.766,0
17-02-2014 08:55,1.772,0
17-02-2014 09:00,1.732,0
17-02-2014 09:05,1.76,0
17-02-2014 09:10,1.934,0
17-02-2014 09:15,1.8,0
17-02-2014 09:20,1.732,0
17-02-2014 09:25,1.864,0
17-02-2014 09:30,1.704,0
17-02-2014 09:35,1.8,0
17-02-2014 09:40,1.994,0
17-02-2014 09:45,1.736,0
17-02-2014 09:50,1.73,0
17-02-2014 09:55,1.824,0
17-02-2014 10:00,1.738,0
17-02-2014 10:05,1.732,0
17-02-2014 10:10,1.994,0
17-02-2014 10:15,1.832,0
17-02-2014 10:20,1.698,0
17-02-2014 10:25,1.86,0
17-02-2014 10:30,1.63,0
17-02-2014 10:35,1.74,0
17-02-2014 10:40,1.966,0
17-02-2014 10:45,1.726,0
17-02-2014 10:50,1.806,0
17-02-2014 10:55,1.728,0
17-02-2014 11:00,1.8,0
